0	0	-2.47748	0	0
0.0600783	-0.696175	-0.167055	0	0
-0.39922	0	0	0	0
-0.0640587	0.46432	1.29221	-0.847305	0.293619
2.55603	0	1.22407	1.10986	0
0	0	0	0	0
0	-0.364603	0	0.0486075	0
0.787137	-0.802651	0	1.3568	0
0.586397	-2.1202	2.92878	0.572917	-0.0668885
2.10934	-1.86468	2.82176	1.14203	0
0	-0.154734	-2.33716	0	0
0.515508	-1.49292	1.75125	1.32195	0
0	0	0.467119	-0.916535	-0.000357064
-0.258436	-0.436328	-1.94057	0.249605	-0.262882
2.97975	0	0	-0.0519387	0
-2.70831	0	0	0	0
-0.123578	0	1.83595	0	0
0	0	0.00509906	0	-0.0616324
0	0.507236	-0.880105	0.743789	-0.412704
0.981437	-1.23486	1.25568	1.2712	0.0688204
0	0	-2.24233	0	0
0	0	0	0.0470572	0
0	0	-0.09444	0.815787	0.0278461
-0.200858	-0.0161829	1.27788	-0.74498	0
2.82948	0	0	0	0
0	0.149139	0	-0.0557727	-0.00071737
0.406255	0	0	-0.0327709	0
0	-2.41896	0	-0.357584	0
0.180394	0	0	0	0
0	-0.296324	0	0	0
0	0.312469	0	0	-0.352641
0.92473	-0.662462	1.00108	1.0706	0
0	-0.154997	1.5621	0	-0.238999
0	0	-1.88103	0.0140793	0
0	-1.40452	-1.90974	-1.38701	-0.542095
0	0.486428	0	0	-0.0251559
1.03585	-0.527119	1.26725	1.05416	0
-0.13812	0	-0.439081	0.969243	0
0	0	0	0	0
0	0	0.595619	-0.996905	0.443907
0	0	1.43495	0	0
-0.879522	0.633113	0	-0.743311	0
-0.338294	0.149392	0	0	0
0	0	0	0	0
-2.01927	0	0	0	0
0	0	0	0	-1.51264
0	0	0	0	0.22302
0	0	0	0.0504501	0.11464
0.0855806	-0.0048839	0	0	0
0	2.17538	0	0.305403	0
0	-0.212604	0.185408	-1.1223	0.0120948
-0.0891295	0	0	0.0459648	0
-2.28278	0	0	0	0.204695
-0.418981	-0.676249	0.658133	-0.501455	0
0.621795	-1.08511	-0.609529	0.267864	-0.527862
0	0	0	0	0
0.785825	-1.36693	2.37209	1.08232	0
0	0	-1.76093	0.0934266	0
0	0.213242	-0.126156	0	0
0	0.287547	0.335264	-0.97922	0.121544
0	-0.430687	-0.247899	0.258223	-1.01558
-0.116907	0	0	0	-1.44662
-1.46187	-0.807659	0	0.48044	-0.230945
0.989245	-1.01023	0.591195	-0.616676	1.12603
0	0	-0.235958	0.875813	-0.23849
0.413664	0.388034	-0.651584	0	1.57797
0	0.458304	0	0.448721	0.381779
-0.244716	-1.07854	0.732227	-0.340264	0
0	0	0.050186	0	0
1.77598	0	0	-0.0621659	0
0.245926	-1.38928	1.31734	0.832376	0.222064
0	0	0	0.0555596	0
-0.92321	0.982445	-0.798879	-0.686118	0
-0.56371	0.0322148	-0.581838	-1.12443	0
-1.2258	0.0193754	0	0	-1.50757
-0.147724	-0.307172	0	0	-1.25549
0	0.159653	0.65817	0.822289	-0.348074
0	0	0	0	-1.23877
-0.27144	0.260758	0	0	0
0	-0.09548	0.584144	-0.788517	0
0	0	0	0.0301338	0
0	0	-1.7133	0	0
0.0277173	0	1.3343	0	0
0	0	-0.0105875	0	0
0	-0.0367642	0	0	1.34869
-0.105801	0	0	0	0
-2.20397	0.105921	0	0	0
-0.225264	0.168169	0	0	0
0	-1.1576	1.05453	0.87263	0
-0.443732	-0.891077	0.248751	0.821143	0
0	-0.198189	1.10089	0	0
-0.122159	0	0.898315	-0.196264	-0.3009
0.169966	-1.31945	1.40942	0.658008	0
0	0	0.141051	0	0
0	0	0	0	1.30067
0	-0.23795	0.132768	-0.631226	0.619767
-1.7798	0	0	0	0
0	0	1.25213	0	0
0	0	0	0.344123	0.509351
0.532734	0	0.534441	0	-0.104797
0	0	0	0	0
0	0	0	-0.0491654	0
0	0	0	-0.0060401	0
0	0	-0.20473	0.802966	0
0	0	-0.0662718	0.705852	-0.0215592
0	0.358382	0	0	0
-1.38721	-0.112732	0.165847	0	0.058636
-0.720043	0	-0.0930267	0	0
0.0964884	1.29077	-0.0291266	0.271466	0
0	1.65314	0	0.206809	-0.0568464
0	0.423833	1.39553	0	0
0	-0.196404	0	0	0
1.90226	0	0	0	-0.118634
0.305207	-0.189702	0	0	0.217992
0	0	-0.263091	0.676384	-0.193986
-0.102299	1.62399	0	0.412111	0.0254671
0	0	0	0	0
0	0	0.145183	0	0
0	0	0	0	0
0	0.00951714	0.994124	0	0
-0.497826	-0.752256	-0.585549	-0.490187	0
-0.395517	-0.311133	0.731505	-0.366414	0.276465
0	-0.507393	0	0	0
0	0	0	0	0
0	0	0	0	-1.0739
0	0	-1.29571	0	0
0	-0.164375	0.359831	-0.495373	0
0	0	0.125109	0	0
-0.0508407	0	-0.161961	0.461797	0
1.6421	0	0	0	0
0	0	0.0372106	-0.0543898	0
0	0	0	0	0
0.0246892	0.0689525	0	0	-0.826853
0	0	-0.67125	-0.597787	0
-0.0663048	0	0	0	0.0665592
0	0	1.04911	-0.0534551	0
0	0	-0.288385	0	-0.0460188
-0.131235	0	0	0	0
0.00968389	0	0	0.0187084	0
0.0476338	-0.103558	0	0	0
0.451493	0	0	-0.0423587	0
-0.692207	-0.966957	0	0.429643	0
0	0	0	0	-0.1831
0	0	-0.855265	0	-0.184053
0.213848	0	0	-0.340734	0
0	-0.115375	0	0	0
0	0	0.0501776	0	0
-0.35156	0	0	0	-0.182838
-0.0158047	0	0	0	0
0	0	0	0	0
0	0.286098	-0.992725	0	0.256256
-0.0638276	0	0	-0.0703461	0
0	0	0	0	0
-0.209278	0	-0.041781	0	0
0.0283661	0	0	0	-0.0077193
0	-0.143709	0	0.0275504	0
0	0.0693933	0	0	0
0	0	0	0	-0.854674
0	0	0.0841412	0	0.23283
0.0175854	0	0	0	0
0	-0.0272606	0	0	-0.745598
0.352315	0.429167	0	0	0.088512
0	0	0	0	0
-0.868394	0.72286	-1.21735	-0.304587	0.0983595
0	-0.027756	0	0	0.859241
0	0.11941	0	0.0587046	-0.0773484
0.0375529	0	0	0	0.0326851
0	0	0.0567829	-0.0192062	0.642956
0	0	-0.0455915	0	0
-0.300715	0	0	0	-0.0912695
0.114811	0	0	0	0.00491702
-0.285852	0	0	0	0
-0.185065	0.0862951	0	0.513373	0
0	0.275155	0	0.00797507	0
0	0	0	0	0
0	0.29639	0	0.408039	-0.0521072
-0.132104	0.217096	0	-0.0487354	0
-0.0894686	0	0	0	0
0	-0.145553	0	0	-0.792471
0	0	0	0.0893815	0
0.91858	0	0.383889	0	-0.0928676
0	0	0.0745306	0	0
0	0	0	0	0
0	0	-0.0529816	0	0
0.00410945	0	0	-0.027237	0
0	0	0	0	0
0	0	0	0	0
0	0	0	-0.0100739	0
0	0	0	0	0
0.0919126	-0.0436693	0.0875599	0	0
0	0	0	0	0.19255
-0.0631951	0	0	0	-0.0806216
-0.191463	-0.149914	0	0	0
0	0	0	0	0.0153105
0.0772237	-0.18639	0	0	0.117566
-0.0643091	0	0	0	0
0	0.121646	0	0	0
1.11836	0	0	0	-0.0212396
0	0	-0.0792889	0	0
0	-0.0408483	0.0872143	0	0
0.00342305	0	0	0	0
0.525575	0	0	0.400087	0
0	-0.268742	0.0256764	0	0
0	0	0	0	0
0	0	0.125337	0	0
0	0.173358	0	-0.0219652	-0.0448671
0	0	0	0	-0.192255
-0.260435	0.0932517	0	0	0
0	0	0.0766306	0	0
0	0	0	0	0.202003
0	0	0	0	-0.17856
1.22058	0	0	0	0
0	0.178277	0	-0.0285911	0
0.0262848	0	0	0	0.774416
0	0	0	0.00782492	0.162453
0.19408	-0.765002	0.820307	0.350882	0
0	0	0	0	0
-0.199016	0	0	0	0
0.15244	0	0	0	0
0	0	0.0138961	0	0
0	0	0	0	0
0	0	0	0.0351425	0
-0.0924874	0.156784	0	-0.0944254	0.49787
0	0	0	0.0626307	0
0.180861	0	0	0	0
0	0	0.0654734	0	0
0.0202786	-0.0040637	-0.708715	0	0.13662
0.295215	0	1.01365	0	0
0.14344	0	0	0	0
-1.24858	0.0831838	0	0	-0.0636696
0	0	0	0	0
-0.00293482	-0.233186	0	0	0
0	0	0	0.0597486	0
-0.41978	0	0	0	0
0.221808	-0.104689	0	0.0290642	0
0	0	0	0	0
0.125775	-0.154028	0.175274	0	-0.683919
0	-0.00898545	0	-0.0633944	-0.128471
0	-0.111588	0	0.0370993	0
-0.145642	-0.227783	0	0.503717	0.150938
0	0	0	0	-0.108662
0	-0.0126489	0	0	0.205907
0	0	-0.0155937	0	0
0	0.0149521	0	0	0
0	0	0.103763	0	0
-0.113651	0	0	0	0
0	0	0	0	0
0.107387	0	0	-0.129138	0.622118
0	0.0948435	-0.0135094	0	0
-0.326281	0.00887858	0	0	0.0905186
0	0	0	0.0731942	0
0.0532393	-0.134003	-0.476867	0	0
0	0	0	0.0684067	0
-0.0325497	0	0	0.043027	0
0	0.180872	-0.178423	0	-0.0251947
0	-0.0414251	0	-0.00786262	-0.170937
0	0.111605	0	0	0
0	0	0	0	0.195064
0	-0.0117104	0	0	0
0	0	0	0	0
-0.031528	0	0	0	0
0.00233983	0	-0.0562021	0	0
0	0	0.00272145	0	0
0.277372	-0.0734184	0	0.0289621	0.198278
0.294038	0	0	0	0
0	0.189041	-0.0113603	0	0
0	0.0200631	0	0	0
0	0	0	0	0
0	0.353502	-0.00942113	0	0
0.0988043	0	0	0	0
0	0	-0.137597	0	-0.16574
0.078273	0	0	0	0
0	0	0	0	0
0	0	0	0	0
-0.262235	0	0	0	-0.084176
0	0	0	0	0
0	0	0.0568443	0	0.211897
0	0	0	0	-0.761809
0	0	0	0	0
0	-0.387212	0	0	0
-0.185501	0	-0.0397735	0	0
-0.492089	0	0	0	0
-0.0850381	0	0.714036	0.0167331	0
-0.406935	-0.307007	0	0	-0.0392353
0.203971	-0.112329	0.463262	0	-0.645539
0	0	0	0.11364	-0.167396
0	0	0	-0.0143404	0
0	0	-0.0822595	0	0.0295772
0	0	0	0	0
0	-0.10268	0.0369894	0.176818	-0.501742
0	0.147401	-0.0630806	0	0
0	0	0	-0.0223606	0
0	0	0.113618	0	0
0	0	0	0	-0.133039
0	0	0	0	0
0	0	-0.00186724	0	0
-0.0205225	0	0	0	0
0	0	0	0	0
0.111958	-0.117996	0	0.0422467	-0.396941
0.121188	0	0	0	0
0	0	0	0	0
-0.0572774	0.253104	0	0	0
0	0	0.0733342	0	0
0	0	0.0764606	0	0
0	0	0.0612702	0	0
-0.0439101	0	0	0	0
0.103714	-0.101229	0	0	0
0.156975	0	0	0	0
0	0	0	0	0.0256195
-0.250129	-0.00482744	0	0	0
0	0.167165	0.0229805	0	0
